ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces
6/18/19,403440,SFH,60076,1824,8,2,0,Yes,3,0,2
12/20/19,1681000,SFH,60091,4300,11,3,1,No,6,0,2
8/13/19,252150,Condo,60077,1200,5,2,0,No,2,0,1
6/16/17,452563.2852,SFH,60062,2172,8,2,0,No,3,0,2
4/30/19,661893.75,SFH,60062,3105,9,3,1,No,5,0,2
7/21/20,302375,SFH,60025,1200,5,1,0,No,2,0,1
11/1/18,436140.7031,SFH,60076,2884,9,3,0,Yes,3,2,2
2/22/19,234055.0856,SFH,60062,1662,8,1,0,No,3,0,2
5/8/20,512500,SFH,60076,2301,10,3,1,Yes,4,0,2
10/1/20,451000,Condo,60201,1146,5,2,0,No,2,0,2
6/24/19,826841.875,SFH,60026,3752,12,3,1,Yes,5,1,2
9/9/20,563750,SFH,60091,2150,9,3,1,Yes,4,0,2
4/30/20,199875,Condo,60053,1300,5,2,0,No,2,0,1
7/29/20,618075,SFH,60025,3207,11,2,1,No,5,0,2
4/27/20,2767500,SFH,60091,10000,17,6,1,Yes,5,1,3
8/10/20,423017.5,Condo,60062,2400,7,2,1,No,2,0,1
5/11/17,304652.3578,SFH,60076,1512,7,2,0,No,4,0,2
7/26/19,367718.75,SFH,60076,1630,8,2,2,Yes,4,0,0
3/8/19,648235.625,SFH,60062,3000,10,2,1,No,4,0,2.5
10/3/18,609862.545,SFH,60076,2024,9,4,0,Yes,3,2,2
7/28/18,393065.0781,SFH,60077,1900,7,2,0,Yes,3,1,1
9/30/20,324258.75,SFH,60062,1008,5,1,0,No,3,0,4
6/4/20,374637.5,SFH,60201,1126,7,1,1,Yes,3,0,1
9/15/20,789250,SFH,60026,3786,14,4,0,Yes,4,1,2
8/17/20,807700,SFH,60201,3100,8,3,1,No,4,0,2
2/11/19,278415.625,SFH,60053,1140,6,1,0,No,3,0,0
11/20/20,441775,Townhouse,60062,2655,10,2,2,Yes,3,0,2
8/8/19,870968.125,SFH,60201,3200,11,2,1,Yes,5,0,2
6/30/20,187062.5,SFH,60002,1372,6,1,0,No,3,0,1
12/11/18,277837.7812,SFH,60076,1400,7,1,2,Yes,3,0,0
6/25/20,711104,SFH,60025,2530,8,3,0,No,3,0,2
3/6/18,753823.4375,SFH,60062,2408,11,2,1,No,4,0,2
12/7/20,460225,Townhouse,60202,2326,6,2,1,No,2,0,2
7/2/19,866765.625,SFH,60076,3600,9,4,1,Yes,4,1,2
8/5/19,1828087.5,SFH,60025,5060,9,4,1,Yes,4,1,3
11/21/19,267909.375,SFH,60025,1600,6,1,1,No,3,0,2.5
12/5/17,772669.0234,SFH,60062,2938,8,2,1,No,4,0,2
5/5/20,404875,SFH,60062,1200,10,2,0,No,3,1,3
6/14/17,1192117.922,SFH,60062,5200,10,4,2,No,5,0,4
12/15/20,277775,Condo,60062,1800,7,2,1,No,2,0,1
8/28/19,1024359.375,SFH,60025,6737,15,5,1,Yes,5,1,3
4/24/20,248562.5,Condo,60201,1400,6,2,0,No,3,0,1
5/31/17,356531.5637,SFH,60077,1235,8,2,0,Yes,2,2,2.5
6/29/20,389500,SFH,60025,1425,8,1,1,No,3,0,2
5/10/19,302054.6875,SFH,60076,1288,8,3,0,Yes,3,1,1
12/12/17,325624.8027,SFH,60077,1320,7,1,1,Yes,2,0,2
3/26/19,383478.125,SFH,60203,1376,8,2,0,No,4,0,2
1/28/19,646134.375,SFH,60091,2413,8,2,0,No,3,0,2
3/9/20,220887.5,Condo,60077,1720,5,2,0,No,2,0,2
10/7/20,517625,SFH,60077,2365,9,2,1,Yes,3,1,1
8/7/19,630375,SFH,60062,3300,10,3,0,No,3,1,2
4/23/19,343449.3125,SFH,60062,1866,9,2,0,No,3,0,2
7/10/20,460225,SFH,60025,2232,10,2,1,No,4,0,2
5/13/19,273162.5,SFH,60053,1200,7,1,1,No,3,0,1.5
4/29/19,293124.375,SFH,60053,1268,7,2,0,No,3,0,0
10/18/19,283668.75,Townhouse,60062,1620,7,2,1,No,2,0,2
10/29/20,256250,Condo,60077,1250,5,1,0,No,2,0,1
12/14/20,512500,SFH,60203,1900,7,2,0,No,3,0,2
5/12/20,435625,SFH,60076,2455,8,2,2,No,4,0,2.5
6/25/19,630375,SFH,60062,2395,10,2,1,No,4,0,2.5
5/18/19,417623.4375,Condo,60062,2150,6,2,0,No,2,0,1
6/21/19,277365,SFH,60002,2268,8,2,1,No,4,0,3
3/31/20,461250,SFH,60091,3000,11,3,1,Yes,5,1,1
4/16/19,131328.125,Condo,60053,1100,5,2,0,No,2,0,0
4/6/17,177713.8754,Condo,60076,1800,6,2,0,No,3,0,0
8/17/18,2476848.437,SFH,60062,8782,16,6,3,Yes,5,1,6
7/10/19,147087.5,SFH,60002,938,5,1,1,No,2,0,0
4/29/20,292125,SFH,60076,1332,8,2,0,Yes,3,1,1
4/2/20,280850,SFH,60053,1011,7,2,0,No,2,1,2
4/18/19,298377.5,SFH,60202,1500,7,2,0,Yes,3,0,2
7/19/19,451768.75,SFH,60091,1456,8,2,1,Yes,3,0,2
12/4/20,794375,SFH,60062,3422,12,3,1,No,5,1,2
7/9/19,409743.75,SFH,60202,1850,6,2,0,No,3,0,1.5
7/2/20,377200,Condo,60201,1035,5,2,0,No,2,0,1
10/20/17,579501.7676,SFH,60062,2266,10,2,1,No,4,0,1
6/26/20,984000,SFH,60201,3300,12,3,2,Yes,5,0,2
3/22/19,535818.75,SFH,60202,2200,11,3,0,No,3,1,2
5/18/20,1383750,SFH,60026,5220,8,4,1,Yes,4,0,3
12/8/17,634692.4121,SFH,60062,2914,10,2,1,No,3,0,2
9/14/20,302375,Condo,60062,2194,7,2,1,No,3,0,2
4/24/20,384375,SFH,60062,1374,8,2,0,No,3,0,1.5
3/2/20,527875,SFH,60202,2234,6,2,1,No,3,0,2
5/31/17,347701.0605,SFH,60076,1319,9,2,0,Yes,3,1,2
1/31/18,356192.3431,SFH,60062,1800,9,2,1,Yes,4,0,2
3/6/20,435625,SFH,60201,1384,7,2,0,No,3,0,2
8/30/17,267674.626,Condo,60077,1349,5,2,0,No,2,0,1
12/9/20,363875,SFH,60076,1000,6,2,0,Yes,2,1,2
6/7/19,262656.25,SFH,60076,943,5,1,0,No,2,0,1.5
5/17/19,525207.4375,Townhouse,60201,1900,7,2,1,No,3,0,2
8/23/17,540868.3164,SFH,60062,2070,11,2,1,No,4,0,2.5
12/20/19,230086.875,SFH,60002,2410,9,2,1,No,4,0,2
3/18/20,492000,SFH,60202,2250,10,3,0,Yes,4,0,2
5/31/19,669248.125,SFH,60062,3492,11,3,1,Yes,5,1,3
8/27/19,1180692.375,SFH,60025,3278,11,4,1,Yes,4,1,2
5/11/20,215250,Condo,60202,851,4,1,0,No,1,0,1
7/25/19,308883.75,SFH,60002,2778,9,2,1,No,4,0,3
8/17/17,413929.834,SFH,60076,1955,7,2,1,No,3,0,2.5
9/24/20,176300,SFH,60002,2024,8,1,1,No,3,0,2
6/30/20,609875,SFH,60062,2639,9,2,1,No,4,0,2
1/31/19,363516.25,SFH,60076,1600,7,2,0,No,3,0,2
8/4/20,420250,SFH,60025,1650,8,2,1,Yes,4,0,2
4/5/19,357212.5,SFH,60091,1415,7,2,1,Yes,3,0,1
9/3/20,486772.5,Townhouse,60026,2509,10,2,1,No,3,0,2.5
12/28/18,487293.0078,SFH,60062,1624,7,2,0,No,3,0,2
11/19/20,322875,SFH,60076,1219,7,1,1,No,3,0,1
9/17/20,389500,SFH,60002,2400,7,2,1,No,3,0,3
3/31/20,400775,Condo,60201,1323,5,2,0,No,2,0,1
8/4/17,143495.6758,Condo,60077,1050,4,1,0,No,1,0,1
5/23/18,274607.1094,SFH,60076,1464,6,1,1,No,3,0,0
9/6/19,301529.375,Condo,60062,1400,5,2,0,No,2,0,1
6/12/17,653457.2312,SFH,60062,2904,10,3,1,No,5,0,2
5/2/19,214053.2869,SFH,60002,2905,11,2,1,No,4,0,2
6/28/19,439161.25,Townhouse,60062,1845,10,2,1,No,3,1,2
4/30/19,112416.875,Condo,60053,800,4,1,0,No,1,0,0
3/17/17,739554.6367,SFH,60062,2640,10,3,1,Yes,4,1,2
5/10/19,709171.875,SFH,60202,2300,10,3,1,No,5,0,2
11/23/20,367479.925,SFH,60077,1296,7,2,0,Yes,3,0,0
6/26/20,175787.5,Condo,60077,1400,7,2,0,No,2,0,0
6/28/18,581520.9375,SFH,60077,2940,9,4,0,Yes,5,0,2
8/7/19,262656.25,SFH,60002,1936,9,4,0,No,4,1,3
5/29/19,378225,SFH,60077,1270,7,2,0,No,3,0,1
4/14/17,1379766.113,SFH,60062,6780,10,6,1,Yes,5,0,4
4/30/19,555780.625,SFH,60062,2134,10,3,1,Yes,4,0,2
7/15/20,1435000,SFH,60201,3515,12,3,1,Yes,4,0,2
7/19/19,1365812.5,SFH,60062,5175,14,6,1,Yes,5,2,3
1/28/20,148625,Condo,60025,1200,5,2,0,No,2,0,1
3/27/20,338250,Condo,60201,1100,6,2,0,No,2,0,2
10/16/20,666250,SFH,60025,3910,7,2,1,Yes,4,0,2
10/19/18,204501.5297,Condo,60076,1311,5,2,0,No,3,0,0
4/8/19,451768.75,SFH,60076,2727,7,2,0,No,3,0,0
7/15/19,231466.3456,Condo,60025,1300,5,2,0,No,2,0,1
11/15/19,467528.125,SFH,60091,2100,7,2,0,No,3,0,2
7/3/19,222207.1875,Townhouse,60076,1066,6,1,1,No,2,0,0
3/25/20,1754800,SFH,60091,6000,10,4,1,Yes,4,1,2
12/6/19,1082143.75,Condo,60091,3000,7,4,1,No,3,0,1
10/29/20,262400,SFH,60002,2994,10,2,1,No,4,0,3
7/31/19,204871.875,Condo,60077,1200,6,1,0,No,2,0,1
2/21/20,335175,Condo,60201,1580,5,2,0,No,2,0,2
10/1/19,320440.625,SFH,60002,3983,9,3,0,Yes,4,0,2
4/9/20,322875,SFH,60062,1439,7,1,0,No,3,0,0
9/20/19,414996.875,SFH,60025,1179,7,2,0,No,3,0,2
11/19/19,281567.5,Condo,60077,1660,5,2,0,No,2,0,1
4/27/20,326134.5,Condo,60091,1475,7,2,0,No,3,0,0
12/9/19,178081.9881,SFH,60201,1008,6,2,0,No,3,0,1
11/13/20,691875,SFH,60025,3026,9,2,1,No,4,0,2
3/19/18,148610.9062,Condo,60077,1200,5,1,1,No,2,0,0
5/29/19,274738.4375,Townhouse,60062,1913,9,3,0,Yes,2,1,2
12/7/20,773875,SFH,60201,2228,11,2,1,No,5,0,2
8/11/17,430487.0273,SFH,60076,2000,9,3,1,Yes,5,0,2.5
12/27/19,252150,Duplex,60202,1320,6,1,0,No,2,0,1
6/17/20,353645.5,SFH,60053,2250,8,2,0,Yes,3,1,1
8/3/18,969201.5625,SFH,60062,3849,13,3,1,No,5,0,2
9/7/17,658424.3893,SFH,60062,2602,10,2,1,No,4,0,2
9/25/19,281042.1875,SFH,60076,1000,7,2,0,Yes,2,1,2
6/6/19,273162.5,Condo,60062,2300,7,3,0,No,2,0,1
4/13/20,235647.5,SFH,60002,2548,11,2,1,Yes,5,0,2
8/9/19,152340.625,Condo,60201,1050,5,1,0,No,2,0,1
5/16/19,1082143.75,SFH,60201,3151,10,3,0,No,4,0,2
8/3/20,420250,SFH,60053,1660,7,3,0,Yes,3,0,2
12/11/20,435625,SFH,60002,3150,10,3,0,Yes,4,0,5
12/6/19,425503.125,SFH,60203,2500,9,1,1,No,4,0,2.5
5/9/19,212226.25,SFH,60002,1416,7,2,0,No,3,0,2
6/14/19,1969921.875,SFH,60062,5311,12,5,2,Yes,5,1,3
3/26/18,409218.4375,SFH,60076,1378,8,2,1,Yes,3,0,2
6/23/17,673325.8633,SFH,60062,3154,13,3,1,Yes,4,1,3
10/22/20,389500,Condo,60062,1700,6,2,1,No,2,0,2
7/17/19,284719.375,SFH,60076,1200,9,2,0,Yes,3,1,1
4/19/19,244900.6875,SFH,60002,2965,9,3,1,Yes,3,1,3
7/25/17,482366.2332,SFH,60062,2520,10,2,1,No,4,1,2
6/16/17,403995.518,SFH,60076,1501,7,2,0,Yes,3,0,1.5
12/7/20,177325,Condo,60025,1050,5,2,0,No,2,0,0
6/30/20,225500,Condo,60076,1700,6,2,0,No,2,0,2
10/24/19,309934.375,SFH,60053,1803,10,1,1,No,3,0,0
9/6/19,646134.375,SFH,60062,3127,12,4,1,Yes,4,1,2
9/17/19,302054.6875,Townhouse,60062,1500,6,2,1,No,2,0,1
4/6/18,216455.0156,Townhouse,60077,1148,6,1,1,No,3,0,0
7/9/20,476625,SFH,60062,2026,9,2,0,No,3,1,2
8/30/17,336111.0252,SFH,60076,2088,7,2,0,No,3,0,1.5
6/13/18,308529.1641,SFH,60076,1068,6,2,0,Yes,3,0,2
8/30/19,325693.75,Condo,60062,2510,7,2,1,No,3,0,2
7/11/17,221314.4846,Condo,60077,1528,6,1,0,No,2,0,1
11/20/20,697000,SFH,60062,4690,14,3,1,No,5,0,3.5
8/10/20,276750,Condo,60077,1950,7,2,0,No,3,0,2
11/15/19,472781.25,SFH,60026,2306,9,2,1,No,4,0,2
4/26/19,298377.5,SFH,60201,950,7,2,0,Yes,2,1,0
12/21/17,314586.6738,SFH,60076,1378,8,1,1,No,3,0,0
8/28/18,286452.9062,SFH,60077,1131,6,1,0,No,3,0,2
6/12/20,376687.5,SFH,60002,2992,11,2,1,No,4,0,3
3/1/19,254251.25,Condo,60201,1200,5,2,0,No,2,0,0
1/31/18,349881.7641,SFH,60076,1344,7,2,0,Yes,3,0,2.5
10/8/20,527875,Condo,60091,1650,7,2,1,Yes,3,0,0
6/7/19,256352.5,Condo,60202,1100,5,1,0,No,2,0,0
6/13/19,154441.875,Condo,60201,800,4,1,1,No,1,0,0
6/26/20,640625,SFH,60077,2252,6,3,1,Yes,2,1,2
8/13/20,333125,Condo,60053,1600,6,2,0,No,2,0,3
8/20/19,232188.125,Townhouse,60076,1069,7,1,1,No,3,0,0
6/21/19,147087.5,Condo,60076,1000,5,1,1,No,2,0,0
4/3/19,417098.125,Condo,60091,2167,6,3,0,No,3,0,2
9/13/19,646134.375,SFH,60062,3597,8,3,1,No,4,0,2
1/2/20,302375,SFH,60076,1927,8,2,1,Yes,3,0,2
12/11/20,697000,SFH,60062,3408,14,5,1,Yes,5,1,3
2/3/20,266500,SFH,60076,1247,8,1,1,Yes,2,0,0
8/1/19,485914.0625,SFH,60062,2511,8,2,1,No,3,0,2
3/5/19,388731.25,SFH,60025,1587,8,2,0,No,4,0,2
3/29/18,622442.7812,SFH,60062,2522,10,3,1,Yes,4,0,2
4/17/20,167075,Condo,60062,1200,5,2,0,No,2,0,1
12/29/20,66625,SFH,60002,1490,5,1,1,No,2,0,2.5
1/8/19,956068.75,SFH,60026,2709,4,2,1,No,3,0,2
8/23/19,378225,SFH,60053,1573,6,2,1,Yes,3,0,2.5
11/19/19,554730,SFH,60077,3230,9,3,1,Yes,5,1,2.5
6/8/18,351066.3437,SFH,60076,1200,9,2,0,Yes,3,1,2
9/29/20,172712.5,Condo,60062,1250,5,2,0,No,2,0,0
12/8/20,275622.5,Townhouse,60203,1343,8,1,1,No,4,0,0
8/28/20,440750,SFH,60062,1850,8,3,0,Yes,3,0,2
11/21/19,294175,Townhouse,60201,1406,7,1,1,No,3,0,1
10/2/20,308012.5,Condo,60202,1800,7,2,2,Yes,3,0,2
2/28/20,486875,SFH,60091,2162,7,1,1,No,4,0,1
4/30/20,676500,SFH,60091,2640,11,2,1,No,4,0,2
11/20/20,507375,SFH,60076,1700,7,3,0,Yes,3,1,1
4/10/19,814234.375,SFH,60203,3520,12,3,0,Yes,5,0,2
10/5/20,399750,SFH,60053,1750,8,3,0,No,3,0,2.5
5/15/18,162072.0391,Condo,60076,1150,5,2,0,No,2,0,0
5/15/19,520059.375,Condo,60202,1725,6,2,0,No,3,0,2
4/15/19,78901.9375,Condo,60202,724,4,1,0,No,1,0,0
8/21/20,1240250,SFH,60091,4350,10,4,1,Yes,4,1,2.5
8/12/20,871250,SFH,60091,4500,9,2,1,No,4,0,2
4/22/19,208023.75,SFH,60002,2038,7,2,0,Yes,3,0,3
4/15/19,294175,Condo,60201,1116,5,2,0,No,2,0,1
3/6/17,339974.3703,SFH,60077,1650,9,1,1,No,3,0,2
7/16/20,1793750,SFH,60025,6587,15,5,2,No,5,0,3
10/23/17,4746395.43,SFH,60062,10152,18,5,4,Yes,6,0,3
8/11/17,253876.9648,Condo,60077,1327,5,1,0,No,2,0,1
12/6/19,464376.25,SFH,60053,2800,10,4,0,Yes,4,1,2
10/1/19,490116.5625,Condo,60062,2485,6,3,0,No,3,0,1
1/4/21,515000,SFH,60091,3392,6,1,1,No,3,0,2.5
5/19/17,380815.4473,SFH,60076,1384,7,2,0,No,3,0,1
12/12/19,220631.25,Townhouse,60026,1158,7,1,1,No,3,0,0
5/17/19,217479.375,SFH,60002,1700,7,1,2,No,3,0,3.5
10/4/19,763279.0625,SFH,60201,2756,10,3,0,No,4,0,2
3/22/17,256084.5906,SFH,60076,1037,7,2,0,Yes,3,0,0
12/3/18,279991.5625,SFH,60062,1464,8,1,1,No,4,0,2
9/3/19,225884.375,Condo,60025,1600,6,2,0,No,3,0,1
8/28/19,257403.125,Duplex,60076,1100,7,1,0,Yes,2,0,2
2/5/20,110700,Condo,60076,1022,4,1,0,No,1,0,0
8/16/18,498061.9141,SFH,60062,2807,11,3,1,Yes,4,1,2.5
5/15/19,368769.375,Condo,60202,1500,6,2,0,No,3,0,1
7/19/19,273162.5,Condo,60076,1990,6,2,0,No,2,0,1
8/3/20,315700,Condo,60201,1600,7,2,0,No,3,0,1
4/14/20,388475,Townhouse,60062,2565,7,2,2,Yes,4,0,2
2/21/20,917375,Condo,60201,2629,8,2,1,No,3,0,2
11/30/20,389500,SFH,60077,1392,7,2,0,Yes,3,0,2
11/25/20,369000,SFH,60077,2002,9,3,1,Yes,4,0,1
3/22/18,204609.2187,Condo,60076,1100,5,1,1,No,2,0,1
8/20/19,712323.75,SFH,60062,2698,10,4,1,Yes,4,0,2
10/7/20,743125,Duplex,60062,3688,9,2,1,No,3,0,2
5/21/20,501337.75,Townhouse,60062,2099,6,2,1,No,3,0,2
1/19/18,713440.0391,SFH,60062,2765,14,4,0,Yes,5,1,2
12/16/20,250100,SFH,60076,1120,6,1,1,No,3,0,0
2/21/20,322875,Townhouse,60025,1700,7,2,1,No,3,0,1
10/7/19,275263.75,Condo,60201,1435,5,2,0,No,2,0,1
3/31/20,229600,Condo,60062,1700,6,2,0,No,3,0,1
12/4/20,681625,SFH,60025,2530,8,3,0,No,3,0,2
9/20/17,154533.8047,Condo,60077,900,5,1,1,No,2,0,0
9/25/20,1296625,SFH,60025,4593,13,5,1,Yes,5,1,3
3/9/18,398449.5312,SFH,60077,2100,8,2,0,No,3,0,3
1/25/19,188166.9375,SFH,60062,1336,6,2,0,No,3,0,1
8/27/20,233700,Townhouse,60202,1152,6,1,0,No,2,0,0
4/8/19,120821.875,Condo,60076,1044,5,1,0,No,2,0,0
10/30/19,1034865.625,SFH,60025,2813,9,3,0,No,4,0,3
9/1/17,716374.566,SFH,60077,3312,11,4,1,Yes,4,0,2
6/14/19,278415.625,Townhouse,60201,1248,7,1,1,No,3,0,0
10/16/20,140168.75,SFH,60002,1140,9,1,1,No,4,0,2.5
10/2/20,161950,Condo,60202,1050,5,1,0,No,2,0,0
10/2/20,128125,Condo,60025,990,5,1,0,No,2,0,0
5/15/20,282294.225,SFH,60076,995,7,1,0,No,3,0,0
7/17/18,958432.6562,SFH,60062,3000,9,4,0,Yes,4,1,2.5
8/31/18,403833.9844,SFH,60062,1200,8,2,0,Yes,2,2,2
10/16/19,509553.125,SFH,60062,2605,8,2,1,No,3,0,2
11/22/19,315187.5,SFH,60076,2009,9,1,1,Yes,3,0,1.5
8/15/18,551368,SFH,60077,2500,9,2,1,No,4,0,2
9/8/20,224475,SFH,60002,2232,7,1,1,No,3,1,2
12/21/20,460737.5,Condo,60091,1870,6,2,0,No,3,0,2
7/1/20,681625,SFH,60025,2350,7,2,0,No,3,0,2
6/19/20,376687.5,SFH,60202,1458,12,2,0,Yes,3,2,2
10/18/19,309934.375,Condo,60201,970,5,1,0,No,1,0,1
6/25/20,240875,SFH,60002,2222,12,2,1,No,3,1,2.5
3/28/19,693412.5,SFH,60062,2565,10,2,1,No,4,0,2
1/23/19,509553.125,Condo,60201,1510,5,2,0,No,2,0,2
9/27/19,310985,SFH,60002,2376,9,2,1,No,4,0,3
12/28/17,800264.3457,SFH,60062,3772,12,3,1,Yes,5,0,2
5/3/19,185855.5625,SFH,60002,1677,6,2,0,Yes,3,0,2
8/14/20,984000,SFH,60025,4850,14,4,1,Yes,4,1,2.5
8/1/19,443889.0625,SFH,60077,1800,9,2,0,Yes,3,1,1
8/9/19,609362.5,SFH,60091,2523,11,3,1,No,3,0,2.5
12/27/19,936894.8437,SFH,60062,4100,11,4,1,No,5,0,3
6/30/20,41000,SFH,60002,706,5,1,0,No,2,0,0
4/30/19,241538.6875,Townhouse,60076,1100,7,1,1,No,3,0,1.5
4/5/19,1670493.75,SFH,60091,7000,14,6,0,Yes,6,0,2
10/24/19,278415.625,SFH,60025,1122,9,2,0,No,3,0,1
9/6/19,139733.125,Condo,60077,716,4,1,0,No,1,0,0
2/21/20,293330.4,SFH,60025,1400,6,1,1,No,2,0,1
5/10/19,210019.9375,SFH,60002,1920,8,2,1,No,4,0,2
3/21/17,573982.7031,SFH,60062,1778,8,2,1,No,4,0,2
8/13/20,512500,Condo,60091,2167,6,3,0,No,3,0,2
6/7/19,831044.375,SFH,60025,2947,12,4,1,Yes,4,1,2
2/18/20,235750,Condo,60076,1750,5,2,0,No,2,0,2
6/19/20,237287.5,Condo,60201,1400,7,1,1,No,2,0,0
7/27/20,999375,SFH,60201,2700,13,3,1,Yes,6,0,1
6/1/20,121975,Condo,60053,850,4,1,0,No,1,0,0
6/28/19,204871.875,Condo,60077,1700,7,2,0,No,3,0,1
9/6/19,457021.875,SFH,60062,1600,8,2,0,No,3,0,2
3/19/20,517625,SFH,60062,2448,10,2,1,No,4,0,2
11/10/20,104551.025,SFH,60002,1431,6,1,1,No,3,0,0
8/12/20,538125,Condo,60062,2400,7,2,1,No,2,0,1
3/22/19,88252.5,Condo,60077,950,4,1,0,No,1,0,0
8/19/20,1096750,Duplex,60201,3300,9,3,1,No,4,0,2
10/5/20,871250,SFH,60091,2335,9,3,1,Yes,4,0,2
8/27/20,256250,SFH,60002,1768,8,2,0,No,3,0,2
3/12/18,405449.3203,SFH,60076,1795,6,3,0,Yes,2,0,2
9/5/19,271061.25,SFH,60025,1578,6,1,1,No,2,0,1
8/15/19,493793.75,SFH,60062,2000,8,3,0,Yes,4,0,2
6/24/20,357725,SFH,60002,4535,13,3,1,Yes,4,1,3
7/19/17,233014.9012,SFH,60076,2006,7,2,1,Yes,3,0,1
7/22/19,703918.75,SFH,60091,2300,12,3,1,Yes,5,0,2
4/16/19,454920.625,SFH,60025,2100,10,3,0,Yes,5,0,3
8/29/19,1007549.375,SFH,60062,3964,11,3,1,No,5,0,3
5/1/19,213276.875,SFH,60053,1120,7,2,0,Yes,2,0,2
7/18/17,623654.2832,SFH,60062,2400,8,2,1,No,3,0,2
1/7/19,1019106.25,SFH,60062,6055,15,4,2,Yes,5,0,4
10/25/17,299133.2934,SFH,60077,1300,8,2,0,Yes,3,0,2
10/7/19,1418343.75,SFH,60091,3880,11,4,1,Yes,5,0,3
2/7/20,969650,SFH,60025,4344,13,4,2,Yes,4,0,3
6/12/18,389511.3391,Condo,60077,2010,6,2,0,No,3,0,2
8/27/20,358750,Condo,60062,1810,5,2,0,No,2,0,2
5/31/19,220631.25,Condo,60202,1100,5,1,0,No,2,0,0
8/28/20,115825,SFH,60002,861,5,1,0,No,2,0,0
7/10/20,1383750,SFH,60062,4366,12,4,1,Yes,4,1,3
2/15/18,360758.3594,SFH,60062,1378,8,2,0,No,3,0,1
6/28/18,296144.9219,SFH,60077,1103,7,2,0,Yes,3,0,0
3/4/19,286820.625,Townhouse,60025,1530,7,2,1,No,3,0,1
4/22/19,217479.375,Townhouse,60077,1116,5,1,1,No,3,0,0
12/16/19,472781.25,SFH,60053,2874,11,3,0,No,5,0,0
5/13/19,252150,SFH,60076,987,6,2,0,Yes,2,0,2
11/30/20,947612.5,SFH,60091,2362,11,3,1,Yes,4,0,2
8/12/19,619868.75,SFH,60025,2100,10,2,1,Yes,3,0,2
6/1/18,689856.1344,SFH,60062,2800,11,2,1,No,4,0,2
7/10/20,296225,SFH,60053,1177,6,2,0,No,2,0,1.5
7/16/20,266500,Condo,60062,1700,6,2,0,No,3,0,1
11/4/20,171687.5,SFH,60002,1277,3,1,1,No,2,0,1
4/12/18,333297.6484,SFH,60076,1012,8,2,0,Yes,3,1,2
4/29/19,709171.875,SFH,60026,3000,9,3,1,Yes,3,0,2
10/30/20,199875,Condo,60076,1500,6,2,0,No,2,0,2
6/22/20,615000,SFH,60002,2456,7,2,1,No,3,0,8
6/19/19,156543.125,Condo,60201,1100,5,1,0,No,2,0,0
8/20/19,183859.375,SFH,60002,2138,8,2,0,Yes,4,0,3
10/2/17,590539.8965,SFH,60062,2389,9,2,1,No,4,0,2
3/19/20,229190,SFH,60002,1840,10,2,1,No,4,0,2
10/27/20,1281250,SFH,60091,3149,11,4,1,Yes,4,1,2
11/15/19,777462.5,SFH,60062,3071,12,2,1,No,5,0,2
10/23/19,167049.375,Condo,60025,1300,6,2,0,No,2,0,1
8/21/20,146575,Townhouse,60002,1471,7,1,1,No,2,0,2
7/30/20,1896250,SFH,60091,5220,14,4,1,Yes,5,0,2
2/18/20,673425,SFH,60026,2700,11,3,1,Yes,4,0,2
9/7/17,590539.8965,SFH,60062,2601,12,3,1,Yes,4,1,2
6/21/19,288921.875,SFH,60002,2089,7,2,1,No,4,0,2
10/15/18,776438.1406,SFH,60062,3135,9,2,1,No,4,0,3
11/4/20,422812.5,Condo,60091,1327,5,2,0,No,2,0,1
8/9/19,847854.375,SFH,60091,4000,11,3,0,No,4,0,2
11/5/19,236390.625,Townhouse,60026,1791,7,2,1,Yes,3,0,0
5/5/17,211932.075,Condo,60077,1400,5,2,0,No,2,0,1
4/1/19,321491.25,SFH,60077,1730,8,1,1,No,3,0,1
3/20/20,328000,SFH,60077,1725,10,2,0,Yes,3,1,2
11/6/20,404875,SFH,60025,1581,10,1,1,No,3,1,2
12/3/18,963817.1094,SFH,60062,4432,13,5,1,Yes,5,0,2
4/30/19,222732.5,Condo,60077,1198,5,1,0,No,2,0,1
7/22/19,267909.375,SFH,60053,1250,7,2,0,No,4,0,2
2/28/20,256250,Condo,60077,1400,5,2,0,No,2,0,1
10/12/18,764592.3437,SFH,60062,4078,11,4,1,Yes,4,0,3
3/25/20,364900,SFH,60076,1700,9,3,0,Yes,3,1,2
9/25/20,1230000,SFH,60025,2840,10,4,1,Yes,4,0,2.5
2/27/20,271625,SFH,60077,1476,7,2,0,No,3,0,1
8/27/19,499046.875,SFH,60053,2400,8,4,0,Yes,4,0,3.5
3/6/20,594500,SFH,60053,3680,9,3,2,Yes,4,0,2
10/11/19,1029612.5,SFH,60062,4000,10,4,1,Yes,4,1,2.5
9/4/19,659267.1875,SFH,60062,2539,9,2,1,No,4,0,2
6/6/19,393984.375,SFH,60076,1400,8,2,0,Yes,3,1,1.5
1/30/20,796425,SFH,60201,2700,9,2,1,No,4,0,2
8/20/18,203532.3281,Condo,60077,1350,5,2,0,No,2,0,1
8/13/20,927625,SFH,60062,2810,9,4,1,Yes,3,1,2
6/7/18,129119.1859,Condo,60077,1000,4,1,0,No,1,0,1
5/1/18,409110.7484,SFH,60076,1951,8,2,0,No,3,0,0
